# Time, Phi
1.147147147147147095e+01,1.575473534818664367e+00
1.149149149149149096e+01,1.548525655877726281e+00
1.151151151151151097e+01,1.521822114131991199e+00
1.153153153153153099e+01,1.495380791524528741e+00
1.155155155155155100e+01,1.469219327302989875e+00
1.157157157157157101e+01,1.443355108250631513e+00
1.159159159159159103e+01,1.417805259120880512e+00
1.161161161161161104e+01,1.392586633280344488e+00
1.163163163163163105e+01,1.367715803565128230e+00
1.165165165165165106e+01,1.343209053355078675e+00
1.167167167167167108e+01,1.319082367870440642e+00
1.169169169169169109e+01,1.295351425695296044e+00
1.171171171171171110e+01,1.272031590531933931e+00
1.173173173173173112e+01,1.249137903190151722e+00
1.175175175175175113e+01,1.226685073815357629e+00
1.177177177177177114e+01,1.204687474359148247e+00
1.179179179179179116e+01,1.183159131295842048e+00
1.181181181181181117e+01,1.162113718588346334e+00
1.183183183183183118e+01,1.141564550906519759e+00
1.185185185185185119e+01,1.121524577100993625e+00
1.187187187187187121e+01,1.102006373935335848e+00
1.189189189189189122e+01,1.083022140079153317e+00
1.191191191191191123e+01,1.064583690364644397e+00
1.193193193193193125e+01,1.046702450308896193e+00
1.195195195195195126e+01,1.029389450904030001e+00
1.197197197197197127e+01,1.012655323677179142e+00
1.199199199199199128e+01,9.965102960220484363e-01
1.201201201201201130e+01,9.809641868036449441e-01
1.203203203203203131e+01,9.660264022376223725e-01
1.205205205205205132e+01,9.517059320454650528e-01
1.207207207207207134e+01,9.380113458865593223e-01
1.209209209209209135e+01,9.249507900680780104e-01
1.211211211211211136e+01,9.125319845333577096e-01
1.213213213213213137e+01,9.007622201292960762e-01
1.215215215215215139e+01,8.896483561531751683e-01
1.217217217217217140e+01,8.791968181790246195e-01
1.219219219219219141e+01,8.694135961635944820e-01
1.221221221221221143e+01,8.603042428317447810e-01
1.223223223223223144e+01,8.518738723409057245e-01
1.225225225225225145e+01,8.441271592241257338e-01
1.227227227227227146e+01,8.370683376110092944e-01
1.229229229229229148e+01,8.307012007256979746e-01
1.231231231231231149e+01,8.250291006608845290e-01
1.233233233233233150e+01,8.200549484266759226e-01
1.235235235235235152e+01,8.157812142729476967e-01
1.237237237237237153e+01,8.122099282837009770e-01
1.239239239239239154e+01,8.093426812417143790e-01
1.241241241241241156e+01,8.071806257617040181e-01
1.243243243243243157e+01,8.057244776899603611e-01
1.245245245245245158e+01,8.049745177683367281e-01
1.247247247247247159e+01,8.049305935602877327e-01
1.249249249249249161e+01,8.055921216365105053e-01
1.251251251251251162e+01,8.069580900175721272e-01
1.253253253253253163e+01,8.090270608707907929e-01
1.255255255255255165e+01,8.117971734584821242e-01
1.257257257257257166e+01,8.152661473345139687e-01
1.259259259259259167e+01,8.194312857860215349e-01
1.261261261261261168e+01,8.242894795169610767e-01
1.263263263263263170e+01,8.298372105700488888e-01
1.265265265265265171e+01,8.360705564835273496e-01
1.267267267267267172e+01,8.429851946790392070e-01
1.269269269269269174e+01,8.505764070767862783e-01
1.271271271271271175e+01,8.588390849340128419e-01
1.273273273273273176e+01,8.677677339027529690e-01
1.275275275275275177e+01,8.773564793026378261e-01
1.277277277277277179e+01,8.875990716044743767e-01
1.279279279279279180e+01,8.984888921201659162e-01
1.281281281281281181e+01,9.100189588944778141e-01
1.283283283283283360e+01,9.221819327940004030e-01
1.285285285285285362e+01,9.349701237885983396e-01
1.287287287287287363e+01,9.483754974205340638e-01
1.289289289289289364e+01,9.623896814563337454e-01
1.291291291291291365e+01,9.770039727164012699e-01
1.293293293293293367e+01,9.922093440772929984e-01
1.295295295295295368e+01,1.007996451641474778e+00
1.297297297297297369e+01,1.024355642069317618e+00
1.299299299299299371e+01,1.041276960067994750e+00
1.301301301301301372e+01,1.058750156031885492e+00
1.303303303303303373e+01,1.076764693829025621e+00
1.305305305305305374e+01,1.095309758728055805e+00
1.307307307307307376e+01,1.114374265460103874e+00
1.309309309309309377e+01,1.133946866409910159e+00
1.311311311311311378e+01,1.154015959930536628e+00
1.313313313313313380e+01,1.174569698775887350e+00
1.315315315315315381e+01,1.195595998645235802e+00
1.317317317317317382e+01,1.217082546833932355e+00
1.319319319319319384e+01,1.239016810984426620e+00
1.321321321321321385e+01,1.261386047931651877e+00
1.323323323323323386e+01,1.284177312636882728e+00
1.325325325325325387e+01,1.307377467204067667e+00
1.327327327327327389e+01,1.330973189972638693e+00
1.329329329329329390e+01,1.354950984680819870e+00
1.331331331331331391e+01,1.379297189693394543e+00
1.333333333333333393e+01,1.403997987287876947e+00
1.335335335335335394e+01,1.429039412993082792e+00
1.337337337337337395e+01,1.454407364974040551e+00
1.339339339339339396e+01,1.480087613457162554e+00
1.341341341341341398e+01,1.506065810189697984e+00
1.343343343343343399e+01,1.532327497927391535e+00
1.345345345345345400e+01,1.558858119944313003e+00
1.347347347347347402e+01,1.585643029558897243e+00
1.349349349349349403e+01,1.612667499670182192e+00
1.351351351351351404e+01,1.639916732298243529e+00
1.353353353353353405e+01,1.667375868122958238e+00
1.355355355355355407e+01,1.695029996015124052e+00
1.357357357357357408e+01,1.722864162554097689e+00
1.359359359359359409e+01,1.750863381526063689e+00
1.361361361361361411e+01,1.779012643397195559e+00
1.363363363363363412e+01,1.807296924755912304e+00
1.365365365365365413e+01,1.835701197718495381e+00
1.367367367367367414e+01,1.864210439292473875e+00
1.369369369369369416e+01,1.892809640692124873e+00
1.371371371371371417e+01,1.921483816600515482e+00
1.373373373373373418e+01,1.950218014372659514e+00
1.375375375375375420e+01,1.978997323174325640e+00
1.377377377377377421e+01,2.007806883051098001e+00
1.379379379379379422e+01,2.036631893922479453e+00
1.381381381381381424e+01,2.065457624495751876e+00
1.383383383383383425e+01,2.094269421094449246e+00
1.385385385385385426e+01,2.123052716396409245e+00
1.387387387387387427e+01,2.151793038076411424e+00
1.389389389389389429e+01,2.180476017348432549e+00
1.391391391391391430e+01,2.209087397402790032e+00
1.393393393393393431e+01,2.237613041733400809e+00
1.395395395395395433e+01,2.266038942350478980e+00
1.397397397397397434e+01,2.294351227874192212e+00
1.399399399399399435e+01,2.322536171504797853e+00
1.401401401401401436e+01,2.350580198864869352e+00
1.403403403403403438e+01,2.378469895709421245e+00
1.405405405405405439e+01,2.406192015499742709e+00
1.407407407407407440e+01,2.433733486836911375e+00
1.409409409409409442e+01,2.461081420751014548e+00
1.411411411411411443e+01,2.488223117842297771e+00
1.413413413413413444e+01,2.515146075270493498e+00
1.415415415415415445e+01,2.541837993588690114e+00
1.417417417417417447e+01,2.568286783418304520e+00
1.419419419419419448e+01,2.594480571961750304e+00
1.421421421421421449e+01,2.620407709349512171e+00
1.423423423423423451e+01,2.646056774818525081e+00
1.425425425425425452e+01,2.671416582718828536e+00
1.427427427427427453e+01,2.696476188345541924e+00
1.429429429429429455e+01,2.721224893593447547e+00
1.431431431431431456e+01,2.745652252431486140e+00
1.433433433433433457e+01,2.769748076194619379e+00
1.435435435435435458e+01,2.793502438690687040e+00
1.437437437437437460e+01,2.816905681119956650e+00
1.439439439439439461e+01,2.839948416805197606e+00
1.441441441441441462e+01,2.862621535730279110e+00
1.443443443443443464e+01,2.884916208885391242e+00
1.445445445445445465e+01,2.906823892417085720e+00
1.447447447447447466e+01,2.928336331581539831e+00
1.449449449449449467e+01,2.949445564499522554e+00
1.451451451451451469e+01,2.970143925711649757e+00
1.453453453453453470e+01,2.990424049532733886e+00
1.455455455455455471e+01,3.010278873204066841e+00
1.457457457457457473e+01,3.029701639842675043e+00
1.459459459459459474e+01,3.048685901186664271e+00
1.461461461461461475e+01,3.067225520135957506e+00
1.463463463463463476e+01,3.085314673087815152e+00
1.465465465465465478e+01,3.102947852066656687e+00
1.467467467467467479e+01,3.120119866647883988e+00
1.469469469469469480e+01,3.136825845675470514e+00
1.471471471471471482e+01,3.153061238773248842e+00
1.473473473473473483e+01,3.168821817649947192e+00
1.475475475475475484e+01,3.184103677198166338e+00
1.477477477477477485e+01,3.198903236387567350e+00
1.479479479479479487e+01,3.213217238952750243e+00
1.481481481481481488e+01,3.227042753876349757e+00
1.483483483483483489e+01,3.240377175668019305e+00
1.485485485485485491e+01,3.253218224440154849e+00
1.487487487487487492e+01,3.265563945781242428e+00
1.489489489489489493e+01,3.277412710427885401e+00
1.491491491491491495e+01,3.288763213736705548e+00
1.493493493493493496e+01,3.299614474957379251e+00
1.495495495495495497e+01,3.309965836308214282e+00
1.497497497497497498e+01,3.319816961855804216e+00
1.499499499499499500e+01,3.329167836200385810e+00
1.501501501501501501e+01,3.338018762968634867e+00
1.503503503503503502e+01,3.346370363115780844e+00
1.505505505505505504e+01,3.354223573038990214e+00
1.507507507507507505e+01,3.361579642504108900e+00
1.509509509509509506e+01,3.368440132387920727e+00
1.511511511511511507e+01,3.374806912238245360e+00
1.513513513513513509e+01,3.380682157654220532e+00
1.515515515515515510e+01,3.386068347489288755e+00
1.517517517517517511e+01,3.390968260879457130e+00
1.519519519519519513e+01,3.395384974099521003e+00
1.521521521521521514e+01,3.399321857250012791e+00
1.523523523523523515e+01,3.402782570777766580e+00
1.525525525525525516e+01,3.405771061833029911e+00
1.527527527527527518e+01,3.408291560466188308e+00
1.529529529529529519e+01,3.410348575667208060e+00
1.531531531531531520e+01,3.411946891251042224e+00
1.533533533533533522e+01,3.413091561592251910e+00
1.535535535535535523e+01,3.413787907212247230e+00
1.537537537537537524e+01,3.414041510222566078e+00
1.539539539539539525e+01,3.413858209627732343e+00
1.541541541541541527e+01,3.413244096491256041e+00
1.543543543543543528e+01,3.412205508968454204e+00
1.545545545545545529e+01,3.410749027209801998e+00
1.547547547547547531e+01,3.408881468138590165e+00
1.549549549549549532e+01,3.406609880106750143e+00
1.551551551551551533e+01,3.403941537432735309e+00
1.553553553553553535e+01,3.400883934825410737e+00
1.555555555555555536e+01,3.397444781697966043e+00
1.557557557557557537e+01,3.393631996375900961e+00
1.559559559559559538e+01,3.389453700203192366e+00
1.561561561561561540e+01,3.384918211550780320e+00
1.563563563563563541e+01,3.380034039731557804e+00
1.565565565565565542e+01,3.374809878826109166e+00
1.567567567567567544e+01,3.369254601423418372e+00
1.569569569569569545e+01,3.363377252280879581e+00
1.571571571571571546e+01,3.357187041907902181e+00
1.573573573573573547e+01,3.350693340077474769e+00
1.575575575575575549e+01,3.343905669270037961e+00
1.577577577577577550e+01,3.336833698054102904e+00
1.579579579579579551e+01,3.329487234407968455e+00
1.581581581581581553e+01,3.321876218987000584e+00
1.583583583583583554e+01,3.314010718340921091e+00
1.585585585585585555e+01,3.305900918085517226e+00
1.587587587587587556e+01,3.297557116033247304e+00
1.589589589589589558e+01,3.288989715287228055e+00
1.591591591591591559e+01,3.280209217303016622e+00
1.593593593593593560e+01,3.271226214922666742e+00
1.595595595595595562e+01,3.262051385385545288e+00
1.597597597597597563e+01,3.252695483320303005e+00
1.599599599599599564e+01,3.243169333722471848e+00
1.601601601601601743e+01,3.233483824922125827e+00
1.603603603603603744e+01,3.223649901545977414e+00
1.605605605605605746e+01,3.213678557478343745e+00
1.607607607607607747e+01,3.203580828825327576e+00
1.609609609609609748e+01,3.193367786886577520e+00
1.611611611611611750e+01,3.183050531138960082e+00
1.613613613613613751e+01,3.172640182236412087e+00
1.615615615615615752e+01,3.162147875030274946e+00
1.617617617617617753e+01,3.151584751614304736e+00
1.619619619619619755e+01,3.140961954398607148e+00
1.621621621621621756e+01,3.130290619216600678e+00
1.623623623623623757e+01,3.119581868469158970e+00
1.625625625625625759e+01,3.108846804310018808e+00
1.627627627627627760e+01,3.098096501876446585e+00
1.629629629629629761e+01,3.087342002569173349e+00
1.631631631631631763e+01,3.076594307385546401e+00
1.633633633633633764e+01,3.065864370309738796e+00
1.635635635635635765e+01,3.055163091763867467e+00
1.637637637637637766e+01,3.044501312123813808e+00
1.639639639639639768e+01,3.033889805303415343e+00
1.641641641641641769e+01,3.023339272410698886e+00
1.643643643643643770e+01,3.012860335479787821e+00
1.645645645645645772e+01,3.002463531281936326e+00
1.647647647647647773e+01,2.992159305219197929e+00
1.649649649649649774e+01,2.981958005304137682e+00
1.651651651651651775e+01,2.971869876228860452e+00
1.653653653653653777e+01,2.961905053526633136e+00
1.655655655655655778e+01,2.952073557829308026e+00
1.657657657657657779e+01,2.942385289223602207e+00
1.659659659659659781e+01,2.932850021709276778e+00
1.661661661661661782e+01,2.923477397762204610e+00
1.663663663663663783e+01,2.914276923005136855e+00
1.665665665665665784e+01,2.905257960989003241e+00
1.667667667667667786e+01,2.896429728087426270e+00
1.669669669669669787e+01,2.887801288507116038e+00
1.671671671671671788e+01,2.879381549416632602e+00
1.673673673673673790e+01,2.871179256195997898e+00
1.675675675675675791e+01,2.863202987809554845e+00
1.677677677677677792e+01,2.855461152304295425e+00
1.679679679679679793e+01,2.847961982435879946e+00
1.681681681681681795e+01,2.840713531424476912e+00
1.683683683683683796e+01,2.833723668842382359e+00
1.685685685685685797e+01,2.827000076635361125e+00
1.687687687687687799e+01,2.820550245279568990e+00
1.689689689689689800e+01,2.814381470075733027e+00
1.691691691691691801e+01,2.808500847582272364e+00
1.693693693693693803e+01,2.802915272188900353e+00
1.695695695695695804e+01,2.797631432832155429e+00
1.697697697697697805e+01,2.792655809854207138e+00
1.699699699699699806e+01,2.787994672006230523e+00
1.701701701701701808e+01,2.783654073597491063e+00
1.703703703703703809e+01,2.779639851791202432e+00
1.705705705705705810e+01,2.775957624048175809e+00
1.707707707707707812e+01,2.772612785719084094e+00
1.709709709709709813e+01,2.769610507786154141e+00
1.711711711711711814e+01,2.766955734754979357e+00
1.713713713713713815e+01,2.764653182697011324e+00
1.715715715715715817e+01,2.762707337443250033e+00
1.717717717717717818e+01,2.761122452929510196e+00
1.719719719719719819e+01,2.759902549693587837e+00
1.721721721721721821e+01,2.759051413524501672e+00
1.723723723723723822e+01,2.758572594263937638e+00
1.725725725725725823e+01,2.758469404759913424e+00
1.727727727727727824e+01,2.758744919972570209e+00
1.729729729729729826e+01,2.759401976231920184e+00
1.731731731731731827e+01,2.760443170647294941e+00
1.733733733733733828e+01,2.761870860668120375e+00
1.735735735735735830e+01,2.763687163795562007e+00
1.737737737737737831e+01,2.765893957444520268e+00
1.739739739739739832e+01,2.768492878955311820e+00
1.741741741741741833e+01,2.771485325754327267e+00
1.743743743743743835e+01,2.774872455662856119e+00
1.745745745745745836e+01,2.778655187353169520e+00
1.747747747747747837e+01,2.782834200950863757e+00
1.749749749749749839e+01,2.787409938782412944e+00
1.751751751751751840e+01,2.792382606266752276e+00
1.753753753753753841e+01,2.797752172949647509e+00
1.755755755755755843e+01,2.803518373679542375e+00
1.757757757757757844e+01,2.809680709923461528e+00
1.759759759759759845e+01,2.816238451221472872e+00
1.761761761761761846e+01,2.823190636778170060e+00
1.763763763763763848e+01,2.830536077189515609e+00
1.765765765765765849e+01,2.838273356303305128e+00
1.767767767767767850e+01,2.846400833211494508e+00
1.769769769769769852e+01,2.854916644372507584e+00
1.771771771771771853e+01,2.863818705861557845e+00
1.773773773773773854e+01,2.873104715747028415e+00
1.775775775775775855e+01,2.882772156590772905e+00
1.777777777777777857e+01,2.892818298070237049e+00
1.779779779779779858e+01,2.903240199720171777e+00
1.781781781781781859e+01,2.914034713791654241e+00
1.783783783783783861e+01,2.925198488226098181e+00
1.785785785785785862e+01,2.936727969741858679e+00
1.787787787787787863e+01,2.948619407030945272e+00
1.789789789789789864e+01,2.960868854063370303e+00
1.791791791791791866e+01,2.973472173496560789e+00
1.793793793793793867e+01,2.986425040187172364e+00
1.795795795795795868e+01,2.999722944802696745e+00
1.797797797797797870e+01,3.013361197530109337e+00
1.799799799799799871e+01,3.027334931878777446e+00
1.801801801801801872e+01,3.041639108574857087e+00
1.803803803803803874e+01,3.056268519544299345e+00
1.805805805805805875e+01,3.071217791981556200e+00
1.807807807807807876e+01,3.086481392501083221e+00
1.809809809809809877e+01,3.102053631368657527e+00
1.811811811811811879e+01,3.117928666809465010e+00
1.813813813813813880e+01,3.134100509389980971e+00
1.815815815815815881e+01,3.150563026470520889e+00
1.817817817817817883e+01,3.167309946725370917e+00
1.819819819819819884e+01,3.184334864727392134e+00
1.821821821821821885e+01,3.201631245593905106e+00
1.823823823823823886e+01,3.219192429690722168e+00
1.825825825825825888e+01,3.237011637391097985e+00
1.827827827827827889e+01,3.255081973886385871e+00
1.829829829829829890e+01,3.273396434045192205e+00
1.831831831831831892e+01,3.291947907317747113e+00
1.833833833833833893e+01,3.310729182682248695e+00
1.835835835835835894e+01,3.329732953629925163e+00
1.837837837837837895e+01,3.348951823185499777e+00
1.839839839839839897e+01,3.368378308959803391e+00
1.841841841841841898e+01,3.388004848231244814e+00
1.843843843843843899e+01,3.407823803052822953e+00
1.845845845845845901e+01,3.427827465381411365e+00
1.847847847847847902e+01,3.448008062226032067e+00
1.849849849849849903e+01,3.468357760811806578e+00
1.851851851851851904e+01,3.488868673756317929e+00
1.853853853853853906e+01,3.509532864255132445e+00
1.855855855855855907e+01,3.530342351273179968e+00
1.857857857857857908e+01,3.551289114738774622e+00
1.859859859859859910e+01,3.572365100737032950e+00
1.861861861861861911e+01,3.593562226699464457e+00
1.863863863863863912e+01,3.614872386586527764e+00
1.865865865865865914e+01,3.636287456059993151e+00
1.867867867867867915e+01,3.657799297641930458e+00
1.869869869869869916e+01,3.679399765857177318e+00
1.871871871871871917e+01,3.701080712356219049e+00
1.873873873873873919e+01,3.722833991015337851e+00
1.875875875875875920e+01,3.744651463011014592e+00
1.877877877877877921e+01,3.766525001865558497e+00
1.879879879879879923e+01,3.788446498460940948e+00
1.881881881881881924e+01,3.810407866017904155e+00
1.883883883883883925e+01,3.832401045037421294e+00
1.885885885885885926e+01,3.854418008201598855e+00
1.887887887887887928e+01,3.876450765231189255e+00
1.889889889889889929e+01,3.898491367696924392e+00
1.891891891891891930e+01,3.920531913781872380e+00
1.893893893893893932e+01,3.942564552992115168e+00
1.895895895895895933e+01,3.964581490813086084e+00
1.897897897897897934e+01,3.986574993308905857e+00
1.899899899899899935e+01,4.008537391662159166e+00
1.901901901901901937e+01,4.030461086651587088e+00
1.903903903903903938e+01,4.052338553065183646e+00
1.905905905905905939e+01,4.074162344046297513e+00
1.907907907907907941e+01,4.095925095370358093e+00
1.909909909909909942e+01,4.117619529649886090e+00
1.911911911911911943e+01,4.139238460465548997e+00
1.913913913913913944e+01,4.160774796421034871e+00
1.915915915915915946e+01,4.182221545119591433e+00
1.917917917917917947e+01,4.203571817060178795e+00
1.919919919919919948e+01,4.224818829451114865e+00
1.921921921921921950e+01,4.245955909939350903e+00
1.923923923923923951e+01,4.266976500253407245e+00
1.925925925925925952e+01,4.287874159758094272e+00
1.927927927927927954e+01,4.308642568919310634e+00
1.929929929929929955e+01,4.329275532677170801e+00
1.931931931931931956e+01,4.349766983725745106e+00
1.933933933933933957e+01,4.370110985697938766e+00
1.935935935935935959e+01,4.390301736253906739e+00
1.937937937937937960e+01,4.410333570071554909e+00
1.939939939939939961e+01,4.430200961737787324e+00
1.941941941941941963e+01,4.449898528539152132e+00
1.943943943943943964e+01,4.469421033150613454e+00
1.945945945945945965e+01,4.488763386221314100e+00
1.947947947947947966e+01,4.507920648856211798e+00
1.949949949949949968e+01,4.526888034992495591e+00
1.951951951951951969e+01,4.545660913669887115e+00
1.953953953953953970e+01,4.564234811193887076e+00
1.955955955955955972e+01,4.582605413191119581e+00
1.957957957957957973e+01,4.600768566556065586e+00
1.959959959959959974e+01,4.618720281288464236e+00
1.961961961961961975e+01,4.636456732220763044e+00
1.963963963963963977e+01,4.653974260635097338e+00
1.965965965965965978e+01,4.671269375769301568e+00
1.967967967967967979e+01,4.688338756211567926e+00
1.969969969969969981e+01,4.705179251183404077e+00
1.971971971971971982e+01,4.721787881710642232e+00
1.973973973973973983e+01,4.738161841682303255e+00
1.975975975975975985e+01,4.754298498797207451e+00
1.977977977977977986e+01,4.770195395398254767e+00
1.979979979979979987e+01,4.785850249194430361e+00
1.981981981981981988e+01,4.801260953870615467e+00
1.983983983983983990e+01,4.816425579585332351e+00
1.985985985985985991e+01,4.831342373356701358e+00
1.987987987987987992e+01,4.846009759336876499e+00
1.989989989989989994e+01,4.860426338975319283e+00
1.991991991991991995e+01,4.874590891071368226e+00
1.993993993993993996e+01,4.888502371716576533e+00
1.995995995995995997e+01,4.902159914127397045e+00
1.997997997997997999e+01,4.915562828368837067e+00
2.000000000000000000e+01,4.928710600969790967e+00
